% Ceci représente la classification de séries en fonction de leur genre.

@relation series

@attribute nom_fichier string
@attribute contenu string
@attribute classe {animation, crime, medical}

@data
'boardwalk_empire','boardwalk empire nothing seaside harry retreat beach 1920s 30s postcard sand sky rolling wave water dark cold be anything surface rock trash fish crab sink hard pincers soft flesh different emperor city beloved politician local be staunch supporter crime lord engage sell booze killer profit kill anyone get way leadership become haven vice debauchery boardwalk empire hold glove hand soak liquor blood ambitious series fractious fiction sordid history fill colorful ruthless crime boss hear base real-life be jail tax evasion charge world fill three-piece suit fedora illicit booze hit pilot episode be direct less filmmak luminary estimated cost series go win Emmy be pleasant walk fact violent program television many mobster play expect few get off ambush gun blood pool body drown stab chop crumple smash give episode everyone credit sexual sleaze goon addition bootleg hand prostitution gambling foul language unfiltered most original seaside hot spot resemble be interested be last original program be interested such debasement episode review year year prohibition end fifth final season try help struggling family be honest true boy boy line young head believe leave wonder happen 1930s visit senator alcohol prostitute attack bodyguard bury weapon attacker head cut guy ear boss front staff pistol other violence riot escape prisoner guard head get blow shotgun muddy drown attack shovel poisoning course more shooting mobster deal own blood cut hand rival get fight father face everyone smoke drink time subtitle Italian name misuse ',crime
'ncis','day disfigure corpse such grind folk many successful dramas use acronym name apropos good military investigator day wallow veritable alphabet soup crime clue someone bear foreign DNA jean suspect idea team lead longtime special agent former marine hiding big secret past bevy clever investigator take military tough involve dead person sort team audience mourn poor dead soul pro watch take job ghoulish stride smooth blood gore steady patter wit occasional romantic entanglement new corpse week callus build thick television curious ability make horrific humdrum legion viewer comfort food be highest-rated drama television season mind mash mangle body mind be know frequent strip club put prospect break rule help crack case competent clever show tidy resolution time credit something daily life pesky deadline bury hour fictional dead episode review murder military man have witness gangland hit corps sandbag man bullet brain bloody hole forehead drown corpse chain bruise cut show chest stitch follow autopsy people kill onscreen explosion medical personnel try match char chunk human remain other be immolate kill people video game technician crack wise expense dead folk talk sexual harassment get lap dance nun guy girlfriend show back shirt wear bra ',crime
'alcatraz','close prisoner be transfer island happen actor commercial opening do happen creator way know several season man landmark serial something strange hand episodic police procedural serialize sci-fi prison last resident more tunnel dig fingernail clipping escape boat find anchor shoreline prisoner public relation disaster law enforcement be concoct story inmate be transfer become official record government tell people country notorious criminal leave reappear loiter old cell wave tourist hardened have age day year law-breaking prime leave be arrest go round baddie be natural sort thing be see network year job agent play be dock criminal vanish be prepare return join rough-and-tumble homicide detective note author expert lovable geek refugee adventure time prison space dark one horrible people grim violence give nightmare optional possible episode review be imprison kill child hour zap time boy team hour get child alive flashback killer be despise hardened criminal death mangle face easy infer allusion homosexuality inmate conversation issue child stem sexual desire kill brother be child graphic depiction strangulation look feel point view re-create crime other victim be abduct age someone shoot other threaten kit new victim jump lake water angry boy follow direction desk someone talk enviable job be wet dream name interject half-dozen time ',crime
'castle','think fiction writer spend most time sit writing busy lead life glamour gritty adventure reason course order shake wicked case writer block finagle way informal partnership beautiful detective research next book fight crime banter clever teenage daughter schmooze talk show circuit give become entwine settle exchange snide comment charge onscreen chemistry meter new crime week whole new chapter crime fighting see variation theme last year offensive various other television program share problem banter be suggestive tawdry profanity be issue episode review handcuff trap cellar freezer full bloodstained knife chain truck smear hair blood stumble sequel true more lighthearted ethos nightmarish scenario wind be exotic blood knife tool remnant animal mealtime process pair become tiger dinner see dead body person photo corpse bloody man fingertip be burn gun point suggestive quip relate cuff couple force proximity try escape uncomfortable position include sex act castle lift shirt examine needle mark reference drug use pop more half-dozen time few misuse name thief solve murder be commit dead man guy do alive one-time detective work bust notorious crime clear own sully name OK say tie thing episode end good guy break bad guy office steal stuff lie much everyone burnt bloody corpse car jumper cable attach body man die torture session go detective spar other sport contest violent charge other gym mat daughter play poker win such thing new sunglasses exemption do dish make bed character name initial late-night talk show host heart attack be murder do romp cover beautiful young actress say actress grapple other get new shirt torso lounge revealing clothes shirtless lingerie actress use sleep network land part sitcom seem mind ruse reveal actress part friend have much fun be use word joke marriage fidelity reference sex something call booty roulette lewd explicit one-liner expense discover talk show host have affair third age refer fancy sport car somebody holy shift corpse autopsy table ',crime
'24','have boring day fellow busy save world terrorist assassin nerve gas nuclear weapon electronic sabotage static dawn dusk dawn bad guy change day day season season action same jack slog way gunfight gunfight car chase car chase much Twinkie keep go bathroom break wimp win tell tv com year walk goal be accomplish guy gonna give everything try hard face gut-wrenching loss staggering treachery mountain red tape gunfighter ethos battle black hat bureaucracy politics postmodern sensitivity put TV juicer squeeze long way explain enduring appeal tortured tormentor guy everything save own humanity show merit undeniable unexpected nuance way heroic champion Christian label operative figure kill supervisor shoot innocent woman leg bit terrorist jugular material force medical personnel revive dead man whisper unspeakable threat ear man senseless cut chest blood spurt smear retrieve bury data chip other problem expletive bullet mind structure series gap office soap casual forbidden affair most cutting sin embrace murder torture gore advance plot point guilty episode review page page series finale ready gruesome moment episode be violent show entire run make bad fact responsible execute woman minute lead hour drive more rage revenge typical quest pliers man shoot lover fist knife acid blowtorch camera little gory detail disembowel man remove cell phone card stomach see detail prize result process translate mean basic humanity morality onscreen result image awful shocking include story much proffer TV prime time series celebrate many page torture Russian terrorist escape jam live jumper cable tormentor chest foot break guy neck tech blackmail pair petty thief sever connection fiancé dark sordid past standard spiral violence torturer several time jumper cable finger bloody open wound side indestructible agent graze buckshot people gun knife bare hand character half-dozen time misuse name nemesis strip club other related thing sexual alcoholic nature camera side dancer bare breast reference make infidelity montage clip previous episode policeman beat baseball bat stab Russian mobster death ',crime
'person_of_interest','person interest something suspicious nice right jolly old elf sure idea watch know awake know be bad good dog North Pole informant keep note movement be such saint do live sheet lawless international ice sure habit stir great deal discussion civil liberty think sci-fi drama massive information-gathering machine computerized binary own good safe see machine question develop brilliant billionaire computer hand government task sift humongous pile bit byte modern-day society text post smile visage money ATM machine look terrorist least design do find be tell sift everyone stuff shopper burrow tub find last copy let good juicy info waste design computer search criminal activity fact go people be involve crime use computer stop murder commit think thing design back door computer software tell spit number time murder take place number belong victim belong killer know person involve man action spook name former special military man one-time assassin like kill potential informant good new gig prevent murder commit kill least dead body pile dirty clothes hamper episode fatality free make violence big content concern show pass reference sexuality pop language be harsh end premise big quandary discerning viewer computer issue machine do tell questionable decision make human being privy digital output use creation thwart crime want police connection several unsolved murder mission break slew civil law eavesdrop wiretap moral one cheating lie steal kill turn deep rumination line privacy safety be visceral salute high-tech vigilantism script probe question bad guy complete kind thing get nice list ',crime
'cold_case','cold case many more television show go have name network production credit procedural cop series up-to-the-minute thrill blow dust decades-old unsolved murder call cold case detective draw breathe fresh life resurrect passion conflict sorrow cause put killer bar time wound try tell woman be find mom blow bit laundry room be convict arrest case new challenge think thing be different be different family member murder victim thing good response time truth side benefit series old crime bring light day forgotten felon face hard time viewer remind statute limitation pain other long time sobering reminder sin find premiere contain prime harsh language subsequent episode include profanity sexual content issue crime habit serial rapist personal life cast violence stylize flashback design invoke melancholy nostalgia brutality specific example explosion gunfire rape strangulation vicious beating series develop fixation angry man woman achievement female officer cold case part deux family be grateful mindful sobering subject matter smattering foul language image drug abuse flash violence ',crime
'monk','brilliant detective be burden obsessive-compulsive disorder host crippling phobia baffle crime week aid faithful patient assistant own neurosis help police department killer justice bit death beloved wife episode review much civic crusader city tear parking garage concrete pillar have something do fan have be think city councilwoman wife die garage year stop playground be build save parking garage system councilwoman find bob harbor dual dilemma hand help police killer persuade ditzy assistant take place council meeting vote save garage Emmy-winning show be reliable form comfort food more whodunit stand-alone murder mystery episode season grand finale formula system show gentle make complete sense elaborate scene feature body float bay young squeamish eye fact alive woman set love nest lover equip incense French maid outfits drawer contain something shocking identify open suggest mysterious hot dog meat language fleck mild profanity abuse name questionable euphemism name ',crime
'blacklist','blacklist bad dude felonious activity wardrobe complete black fedora fashionable evil attitude make adversary prickle jealousy channel comic book villainy pray tell Red do working turn list be blacklist world dangerous good be bad know name list criminal whale play bit brilliant criminal mastermind morning say do black fedora be know concierge conscientiousness friendly folk help bring sure hiding something know color picture mood make demand whale list play rule big rule work criminal profiler obsess reason know awful lot past blacklist clever contrived crime thriller predicate dynamic relationship build mutual respect distrust serialize element mystery be dole episode episode season season something pedestrian episodic drama line pursue week new man nefarious list sexual material include hookup partial nudity detective one-time husband all-time spy captive hope use notorious terrorist time little like silence indulge movie serial killer depravity wicked white-collar criminal agent global terrorism serial killer such suffer same level grotesquery following violent show extra dozen people shoot spray blood other beat result pain gore hide viewer line good guy willing cross bring bad guy terminal justice grow gray episode episode review agent Israeli intelligence agency Mossad Iranian nuclear physicist guy share drink hotel bar make hallway short time window lifeless bloodstained body top crushed car retaliation assassin codename kidnap kill nuclear scientist open question do ex-husband hold captive probe secret spy stuff usefulness end favor look eye gunfire way toss grenade captor syringe fill sedative hand-to-hand combat gunplay Red drug young woman apparent revenge killing involve previous killing gruesome keen pair medical pin skin arm partner drug addiction dump pill drain time name interject few time pilot general daughter kidnap whole bunch people kill kid wire chemical explosive husband hand terrorist chair see beat stab leg gut knife blood terrorist shoot death top building blood streak face smoke gas attack guy neck pen way make talk blood stain man neck shirt close-up pen crash people hail bullet evildoer gasoline bridge set fire picture suppose corpse show bed underwear character time name wine champagne run own family year Christmastime husband process adopt elate be bring home little girl family only thing matter change give job big secret hubby be keep ',crime
'lie_to_me','lie follow statement false weekend hike scare large fish see episode make figure blame mother know hard pick dishonesty written word hit key hard slow word same give same spiel share coffee figure lie take second sip terrible liar ethos crime drama terrible liar falsehood shimmy eyebrow twitch mouth little tic call giveaway someone more television mystery solver be abrasive acerbic wrong guy consulting firm call organization staff top bottom savant smooth rough edge youngish understudy episode foursome land judge posh office get pay hour case rip today headline self-contained make bit TV network security blanket go get say simple simplistic program thought-provoking complexity good guy do good thing bad guy bad messy morality tale good force viewer re-evaluate sense fair play do moral message lie do good intention lead trouble Bible lie show thou catch show rub bit get truth team subject crack case other think be able catch other problem dependent story subject episode viewer be subject violent scene battle see bikini-clad dancer stripper pole truth whole truth nothing truth TV show regard quiz care light gray suit episode review contact Iraqi war vet struggle post-traumatic stress disorder son protect home imaginary invader eat sergeant keep painful secret bury brain know doctor pull surface show video simulation flashback firefight soldier insurgent armed 10-year-old get shot kill soldier eye shoot blood streak man face explosion gunfire pock screen bruise boy arm hear talk child abuse extramarital affair character curse bloody make reference smokeless tobacco alcohol ',crime
'allegiance','allegiance kid parent have outside job interest curious love broccoli dinner most part take soccer practice check homework make eat broccoli day parent like real come past do include see first time good thing parent be Russian secret agent make awkward dinner conversation let tell more broccoli anyone fairness like cut ty Russian government serve long time fall love mark name want biz spy turn week notice make more service chance quit be good bargain mark be make betray native eldest daughter wind be spy seem work be live normal life while keep other high schooler gifted Russian interference do start work official family genius be official spook renew interest conceit broadcast drama be day smart stunt protagonist formula spend morning look fluster afternoon look brilliant night look power plant schematic memorize course premise kind outlandish cloak-and-dagger drama keep viewer chew fingernail cause level collateral damage mean violent tad bit sneaky kind stuff show episode review pilot man feed power plant furnace burn alive show opening minute flame leg gruesome scene Russian agent defect analysis bigwig tell truth interest bigwig contact demand turn son Russian spy order spy accomplish same thing woman hit kill car body fly car windshield dark blood ooze forehead nose swerve traffic cause crash reference make hell tell man furnace shout Russian die code phrase sort Christian dish joke high school daughter know atheist reject heritage female Russian agent male spy face kiss talk drink get woman bed time ',crime
'bones','skeleton warning content most procedural vary week week see last week see brilliant attractive forensic anthropologist skilled read bone other human remain deal living breathe people give good doctor headache soften bit have baby former agent formidable partnership comfortable world fibula metatarsal cohort have other way forensic team die somebody be do base best-selling book Reich cadaver conundrum lab work footwork least little teamwork scientific insight solution part hour-long show challenge ability suspend disbelief thing wunderkind best-selling mystery novelist black belt martial art crack shot handgun give little provocation shy borrow move authority spiritual theme surface say show atheist bump head result approve mainstream TV territory say design reinforce Christian faith ideal bone viewer well-develop character write dialogue lead mind duo real draw close-up people dig decay tissue corps be strip beetle frozen pig get toss wood chipper many many other thing show feel way light procedural pal camera shy show thing dead show feature long loving shot desiccated corps network TV abide many genteel rule good manner say critic adult feel director generous view rot remain episode review investigate death man rural victim be major player feud suspicion other family leave infant daughter care father desert be little nice message family reconciliation give people second chance see grotesque decay corpse doctor remove shoe pull bit skin reveal foot man weapon guy attacker face booth aggressor rifle butt old day feud party use kill other call day file nuisance lawsuit couple young lover rival family wood activity refer get go path deliverance go man pig sexy beast character time ',crime
'blue_bloods','pin TV lineup bind hit police drama cop show create equal compare average approach police work show police department eye protagonist sit police commissioner chair week head family table Sunday mustachioed patriarch police emergency family strain same sort resolve bolster time experience rumple detective front line balance opposite end dramatic family core dad retire police chief no-nonsense day yore young sibling reject life lawyer thankless job beat cop add idealistic assistant daughter mix get view thing stratum law-enforcement world story preoccupy autopsy room episode be fill graphic gore other series such crime feel tawdry people titillate new wave cop show embrace flawed antihero villainous primary show make feel world full bad bad people veer construct established genre something antidote regular people try do proper thing principled character square show good people disagree family Reagan try do right badge city classic American value family service love hard work vice president business culture cop drama many way reminiscent family dinner kind many star say recent episode family legacy service son generation family serve nation war be celebrate good family literal law order steadfast refusal give clear cop drama concern bond family bone forensics problem TV family be talk rub wrong way recent episode daughter wait love sleep marriage profanity filter script criminal setup depiction violence gamut child molester terrorist threat cop killer episode review home find daughter girl boyfriend adjust clothes say anything relationship few day have sex talk response Nicky make right decision confess be virgin marry say allow bedroom see young couple kiss investigate disappearance 10-year-old girl case similarity work year father previous help tell encourage year lose hope parent do same rescue girl validate father hope year unit fire other demand more transparency information lot valuable enemy have modicum outside oversight family drink wine dinner table people time see emergency call inform local name know custody radical Islamic convert have message home plan explosive blow city block accomplice dark explosive deadline page hunt police headquarters balance public awareness keep public panick try get talk connect wife kid potential blast zone work police blockade move target episode question racial profil acceptable much freedom sacrifice public safety answer obvious familial prayer meal beer happy conclusion ',crime
'blind_justice','thing human posterior creator make headline flash bare backside new cop series wait minute show naked time female corpse viewer see bare bottom second episode consider case gluteus maximize decision focus underside life typical story hero cop blind shootout bank robber determine be sideline sue be reinstate police officer disability precinct working crime fighter uncomfortable take dangerous assignment guy guide dog cross street first day job police search serial killer female victim bind gag naked tongue cut detective hot case pair shunt investigate routine car theft spell have certain talent blindness heighten other sense street smart intact deft questioner crime scene interrogation room appreciate new partner be good team be drama cop stuff part story have cheat wife be blind betrayal simmer surface wife sickness health clause marriage compound insult let help simple thing such tie tie faithfulness husband stamp rough language include crude sexual put-down hurl cop problematic ethical corner example victim lie boss circumstance crime withhold information superior be pull case talent create riveting storey compelling human drama penchant harsh realism belt have wise family search rerun ',crime
'true_detective','true detective darkness bayou woman child leave jagged stick sculpture life ruin soul devour make stop edge sanity tagline cruel animal series be television cruel show program first season longtime movie star mint winner brood work prickly horror title pulp crime fiction early 20th century periodical season feature new plot new character actor least first season plot steep weird spiritual terror case begin simple murder investigation be trigger death prostitute find position pray tree head crown deer antler be horrific rape murder woman grand cover-up politician police clergy child molestation church camp demon mask reference spaghetti monster dark recess flawed mortal soul much story tell flashback toll take spirit protagonist viewer turn couple hero rob detective bring monster justice own way beast servant own uncontrolled hunger predilection drink copious amount drug man adhere law affair sex wife willing torture kill bring 17-year-old case close nihilistic be last thing value suggest do kill series creator scriptwriter unremitting darkness true detective hide sliver light self-destructive passionate sensitive much be label successful nihilist monologue whiff desperation akin someone determine drag audience world nightmare show agenda be clear final episode series be many card hold hard believe payoff be worth twisted terrible ride episode leave police force case discover disturbed mother have try dry infant microwave oven oven stare aghast sick do want look anything say same thing episode review videotape young girl blindfold tie cult disciple implication rape interview cross-dress male hooker gay bar homosexual couple kiss be molest church camp be act link occult ceremony someone know something such ceremony drawing eerie stick construction end suicidal other act violence gun point torture somebody car battery jumper cable evidence beer whiskey spend most last decade stone drink bartender more time least name abuse time pair same crude reference make oral sex ',crime
'closer','twang word mouth hint syllable scent magnolia potluck supper voice physical angularity intimidator intimate confessor crook killer dorm mom all-male team detective twang genuine be odd irony television duplicitous character get possible perpetrator confess walk edge foot make S street safe closer poser learn anything last decade television crime procedural most part genre playbook point point week telegenic la-la land someone week S evidence witness find do closer titular character hire ability get criminal hack confession murder only crime today pair auto thief thief dead guy be kill stray bullet would-be victim fire warning shot air safeguard write detailed confession attempted robbery trigger chain event lead accidental death murder show moral end mean sort ask embrace everything squad detective mind series wear see unit questionable decision haunt seventh final season team more scrutiny questionable decision make case previous season result moral quandary viewer concern part escapism part mean show serious issue bit ponder episode crew investigate torture death murderer invite mull vigilantism senseless death neighborhood reform gang member be work local parish be do think be midst random horror quirky self-deprecate levity smooth top deep thought way big roadblock fact TV show be R movie day hand old-fashioned movement dialogue crime scene air authoritative gentility know swear context good thing criminal rest squad courteous appearance name batter do murder onscreen aftermath cut bloody hole forehead bruise lacerate limb see fallout sure hear bit description proffer cold graphic precision series writer shy sex scene sexual content common investigate murder minor celebrity build cable show documentation one-night stand strategic salacious picture detective detail sex life police good guy question ask world episode review unit death security war hero have face blow shotgun man dead body blood gore asphalt multiple crime shot body pop episode investigation suspicion young man girlfriend guard kick empty house strew detritus relationship include condom use unused marijuana have prescription girl bra young woman protect boyfriend say big black man motorcycle be talk guard guard kick house shotgun use murder girl father kill guard daughter tell guard try rape lie make strip try mount father daughter accuse murder people pot beer detective bodily fluid officer woman live sleep be leak give secret share outside source detective leak meet church character misuse name help computer expert unapproved freelance gig serve court paper felon want do legal law enforcement do legal moment guy gun drop bloody bullet hole victim back trickle blood ear dead man be actor hour take illicit job course bad be suspension use temporary track felon real string meantime turn bribe break bend law several time space surround good decision felon family member other police officer man lack circumcision big clue character misuse name ',crime
'csi','be cut corps catch criminal turn century think dozen year job be last mystery solve anyone leave county kill course rating landmark show hold template most network prime-time lineup include spin-off build group likeable serious-minded law enforcement type solve crime minute count commercial break complex character nuanced writing addictive serialize go buy find stuff character life work precious onscreen star gory simplicity find body dissect body solve crime repeat respect throwback old cop such premise be durable show survive replacement lead man play become many television equivalent comfort way spend time thinking other people problem own viewer something solution resolution prickly problem character way make sense problem most grapple question seem have available answer same itch do century half question answer find show retro respect much television landscape change bloody crime scene film loving detail flashback moment murder regular visceral staple character extension viewer lot time watch autopsy show allow camera avert all-knowing eye incision cameraman blink many trouble level sex quotient R-rated anyone raise eyebrow episode review strip clothes girl bra swim pond bare back touch floating corpse hand male companion try grope murderer pass truck change team natural gas-drilling outfit be real culprit extract gas shale process know company poison town water supply autopsy man body table top head cut flap skin cover face forensics specialist missing part skull abdomen split open innards pile bowl corpse neck larynx syringe fluid lodge goat head top skull examine brain flashback man head leave drown shot blood fleck man chest first shot part skull lodge pavement second handful word use ',crime
'awake','awake funny thing do see eat lunch long-dead grandmother quaint Thai restaurant moment Thai food scan menu hamburger dream real enough wake life feel dreamlike most homicide detective work family suffer tragic car everyone make die know night settle bed next wife teenage son wake send try push loss live life tell reality dream mess life find desperate situation wear color rubber band wrist tell reality wife alive sequence film warm hue red band son see cool stark tone green midst job do people be murder frightening regularity world do work many homicide psychologist talk burn candle end weird clue find reality bleed other help solve unrelated case family secret uncover help ease pain other world work other mock crazy understandable cope mechanism unimaginable loss reality be real be unreal possible bizarre double life try piece happen family question unanswerable show go way keep novel sci-fi twist alive vibrant be worth consider more depth potential open interesting philosophical theological issue set bizarre premise crime procedural plague peril genre murder part parcel gore violence take center stage give episode language be rough sex wife show first episode whole ethos bridle authority keep secret parent father authority boss see go good reason episode review find murder green world fertility doctor red homeless corpse surround pool blood part plot substitute own sperm donor mean father dozen hundred murderer refurbish motorcycle forbid good friend hope sneak music part spend time girlfriend son disobedience proud know tell wear helmet see make effort bond son instance food brush dad fertility doctor religious group protest work character misuse name time ',crime
'the_americans','thing television trust neighbor treat television keep murder sleep live early 1980s block own be Russian spy meet family travel agency have such thing shop newfangled mall town play backyard hockey crawl special have have cable channel Russian send spy thing source picture sex kill anyone know anything ship back template try live life kid good way worry child super-secret occupation mother worry darling daughter father fret good deal headstrong boy child living worry catch kid particular conflict duty Soviet agent responsibility husband father time scrap whole spy scene defect conceive show marriage more espionage crazy circumstance marriage other marriage show creator former employee tell incredible embodiment suburban dad tough officer same time be loving mom turn dime killer scrap wedding use sex weapon war someone valuable information share sleep scene show extreme embarrassing titillate detail flash nudity explicit sexual movement full use show rating violence harrow perspicuous spy remember do work secret do see showy spout blood callous brutality work dispose let wince language harsh character prone say abuse name more detail deal enemy seem quaint be period piece relevant remember 1980s many want bring stand be significant tool arsenal paradigm audience dangerous scary mission succeed say audience be root be carry terrible thing be devastate government moment shock be root own interest home nice kid audience side experience breakdown barrier find root enemy fundamental part experience enemy be enemy profound question huge difference world salacious show do asking thing television trust neighbor trust television be dangerous episode review grow aware politics take family business know involve job horrify right feel way help dispose woman murder associate woman be kill have sex nude rear side body fold suitcase arm leg snap compacted damage do evidence other thing shattered bone press skin shoot Soviet agent ex-wife truth sob only person tell glad right come mom talk have affair be woman show urinate wipe beer bar character time midst plot counterplot shiny new home displease way excuse point house clothes posh American lifestyle nice easy good asset drug kidnap kill important slimy asset shot tranquilizer dart settle thing attempt death front nothing cause death plot kill other undercover see bed woman agent law save Russian girlfriend gratitude sit bed imply lover faithful use folk liquor talk buy beer use alcohol make sex palatable neighbor house play video game order plant bug private study blackmail secretary housekeeper poison son hour college-age boy be dead housekeeper loyal family religious boot say people make bad target housekeeper help devil listen pillow smother son right front torture use get somebody talk something stuff informant mouth throat kill get catch graphic sex scene politician trophy wife rear nudity roughness sexual movement woman bra panties dirty come-on pilot man proposition 14-year-old notable part episode buy bra get ear pierce part bra strap character wine beer time misuse name apply lot vulgar term various body part ',crime
'saved','be fool title show series base movie same name feature call get right support character Mormon original series medical professional serious issue drop medical school year flunk suck medicine paramedic domineer father chief medicine hospital ambulance son waste life bribe return school bribe form pay half gambling debt major theme addiction play odd put money man threaten suicide jump gamble concerned friend risk assessment partner recover alcoholic strained relationship ex young son former chum addict unreliable many patient have be do form addiction show flashback victim history obese heart attack victim become hook junk food wife leave od have family man give allure heroin drunk driver unable give bottle die pin crumpled wreckage car save pull show consequence addiction gambling glamorize show weakness fact rationalization hollow seem believe addition complex character interesting story line viewer rough language coarse joke graphic injury gory moment man hand catch hydraulic machine press problematic steamy sex scene encounter back ambulance strip underwear camera outside rock vehicle senior vice president original programming proud new show lead character life job series ambulance ride bumpy full unexpected problem good writing above-average acting be bumpy unpredictable family ',medical
'breathless','see movie other night fantastic film several reason work problem lot drama 21st century people entire life stare screen communicate text look screen people look screen fulfill experience go 20th century find people talk other have old-fashioned touchy sex sex express emotion anger way snap shut laptop much period drama late period piece course be be call British mad man be be set be good give hospital drama character suave smoking sense walk room woman spread leg gynaecologist devilish cad unlikely champion choice abortion illegal sly be such silly muffin greet silly aristocratic muffin scone extra unwanted bun such complexity doctor colleague male course randy brisk rude group round ward do damnedest hop nurse ply head room more top look jolly woman music be get good dress so-called sexual revolution gain momentum pill be be general circulation revolution chance go get knock twit get be time go have spend rest life twit kitchen cool kitchen few new electric appliance place depend salary twit twit kitchen kitchen breathless good kitchen dress bus paradox age look rampant sex rampant sexism shiny new NHS linger stuffiness great age fascinating key element period drama screen forget modern world hour tweet posh froth gloss talk drama part period drama ability get hold tangle go think character new people life credit get matter admire shine worry go call British mad man trust brilliant learn many interesting thing fat thing regional airline rubbish rubbish be mislead indicator health be fat fit be fat fit need drink litre water day water boring bit confuse take quarter aspirin day depend distinguished expert go wash hand lot lot third faeces go bed sleep deprivation link sort horrible ailment put way cancer ',medical
'scrubs','contract battle show original network new network sitcom scrub operation change logo bottom right screen do anything scrub show sex sarcasm slimy bedpan gross irresponsibility few funny line return teach fresh crop student fictional teaching hospital episode review married longtime sweetheart do school begin teach other student hold word teaching cue late herd intern school food chain thing kiss wife expand belly thank unborn child make breast big bit frisky front say herd intern sex joke elbow way gag casual couple shower disrobe sleep top bra sext other anatomy lesson suggestive recall fellow drink hook first day school chief teaching method bully occasional threat lot demoralization fun course student murderer training bedside game student director charge morale tell commit suicide campus load paperwork racism consider joke crass humor involve attraction male genitalia good god repulse frequent mild profanity crudity try be good teacher seem want make difference student life terrible teaching sit many year world be patient die study group experimental cadaver reflect kindness brevity life brevity healthy scene know kind health care get hospital enough make anybody take jog wheat germ ',medical
'nurse_jackie','first danger become network onetime hit several season sixth season story drug addict nurse start season pop pill renew series seventh season bad run show ground legacy look run get saddle dull unsatisfy ending proof season page cop boyfriend drug attend meeting estrange daughter way mesh character establish early season be drug stay top be happen kid credulity surprise learn old daughter biology class scam way get prescription seem know 24-hour wait period pick sort thing experienced drug addict nurse know time be possible enjoy viewer be drama supporting cast be much fun entertaining day plot stretch writer grasp storey new season first episode show writer introduce new friend understandable development departure last season new friend outspoken self-proclaimed big personality writer change dynamics friendship make part group allow be honest new character be work colleague clean do welcome effort try twist work past point show life much be do new pilot further proof be second season week show star actress sign new pilot com director part group American expatriate live series production month commit be cancel actor sery marginal continue land job new pilot consider second position mean first series renew have fulfill commitment producer new series have recast scene gamble continue first season air page pretty safe bet Christian broadcaster anniversary on-air celebration page debut new program segment become own series education effort former chief operate officer work station CEO producer return presentation funder foundation representative educator state representative importance educational partnership executive director educational partnership present detail outreach effort result state education grant include contact least teacher parent care provider emphasize importance local component effort say educational content world do good viewer receive outlet such last mile distribution get home say child adult serious learning support graduate work doctorate marine biology hope get research funding producer second page production company bonus scene online goal donate percent proceed scene involve shark chain saw chain saw be use vicinity shark accord asylum site site have raise day leave campaign new lineup debut new prime-time lineup summer TV series debut fall follow innovator entrepreneur do-gooder fanatic day-to-day life series join new program host air page rest new lineup page page new one-hour news program page time year TV bubble network renew cancel prime-time show advance upfront presentation new programming advertiser viewer play programmer annual poll asp deadline vote cast ballot today week renewal news order additional season announce renewal forthcoming cancel script comedy network revive series fourth season order third season order fifth sixth season follow premiere become show most-watched episode draw viewer order second season feature dog trainer weather boneheaded attack end apology cable network return lineup month be remove retransmission dispute viewer good public dispute reward loyalty exceptional programming more weather focus news executive write statement agree reduce reality programming half weekday channel surf religion special spiritual second career air midnight look professional midlife career change become teacher minister caregiver respective Christian Jewish Muslim faith series return second season launch new version hidden camera series summer join contributor add tune online today column question drawing week post year live retransmission dispute address read TV content ',medical
'black_box','unbearable lightness be thing go latest drama mean relation book movie same name own certain grace greatness unbearable wispy vacuous pretentious way recommended last minute pilot be feat superhuman endurance thing consider left hand wrestle remote right hand part brain fight shut whole thing evilness right hand win horrify minute dancing bipolar imp be super awesome world famous neurologist take dance wind photo few show annoy kind record personal cause instant agitation be wonderful other role combination sleepy eye sing-song vocal pattern have be brilliant dumb actress create write series wonderful weirdness human brain star medical director neurological center know same reason brain call nickname handy uncomplicated do last name title do do big secret bipolar be live secret keep love one be bipolar issue medication take control medication flush toilet go dancing see come life sky pilot angel Superwoman something annoy ludicrous be freak rocket ride have good time life shrink play urge say stupid little child series take brain medication assume try flaw theory stuff ridiculous example show dose drug voila bipolar hallucination such thing build bloodstream miss dose do flush very act swirl drain craziness course vein wait feel dancing trite show patient suffering mental illness television hear voice hearing head graphics be use illustrate fire such thing bet tear sexy handsome new chef own restaurant co-worker charismatic womanize chief neurosurgery chef marry good be true stud surgeon Neanderthal thing get incredible stat problem be problem witness have sex nurse stop dance lame flashback mother want kill reenactment silly add ill-fitting performance need spin ballerina free restrictive pill get recipe want anyone find let watch ',medical
